<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	1.10437	1.10451	1.10415	1.10449	93	0	11
2024.01.02	00:15:00	1.10420	1.10450	1.10420	1.10426	77	0	13
2024.01.02	00:30:00	1.10437	1.10437	1.10415	1.10428	69	0	12
2024.01.02	00:45:00	1.10423	1.10441	1.10411	1.10439	136	0	11
2024.01.02	01:00:00	1.10441	1.10447	1.10380	1.10382	508	0	3
2024.01.02	01:15:00	1.10383	1.10384	1.10371	1.10377	407	0	3
2024.01.02	01:30:00	1.10377	1.10385	1.10360	1.10366	676	0	3
2024.01.02	01:45:00	1.10366	1.10373	1.10354	1.10364	616	0	3
2024.01.02	02:00:00	1.10364	1.10380	1.10362	1.10370	632	0	1
2024.01.02	02:15:00	1.10370	1.10374	1.10340	1.10347	613	0	3
2024.01.02	02:30:00	1.10347	1.10359	1.10343	1.10356	507	0	3
2024.01.02	02:45:00	1.10356	1.10384	1.10354	1.10381	624	0	3
2024.01.02	03:00:00	1.10380	1.10432	1.10374	1.10388	1334	0	3
2024.01.02	03:15:00	1.10388	1.10430	1.10386	1.10394	1107	0	3
2024.01.02	03:30:00	1.10394	1.10398	1.10368	1.10382	1598	0	3
2024.01.02	03:45:00	1.10383	1.10401	1.10340	1.10347	1040	0	3
2024.01.02	04:00:00	1.10348	1.10358	1.10312	1.10318	970	0	3
2024.01.02	04:15:00	1.10319	1.10321	1.10259	1.10262	1248	0	3
2024.01.02	04:30:00	1.10263	1.10269	1.10218	1.10237	1737	0	3
2024.01.02	04:45:00	1.10234	1.10241	1.10180	1.10187	1565	0	3
2024.01.02	05:00:00	1.10187	1.10236	1.10174	1.10223	1052	0	3
2024.01.02	05:15:00	1.10222	1.10241	1.10204	1.10213	799	0	3
2024.01.02	05:30:00	1.10213	1.10230	1.10206	1.10230	605	0	3
2024.01.02	05:45:00	1.10230	1.10248	1.10230	1.10244	523	0	3
2024.01.02	06:00:00	1.10244	1.10249	1.10207	1.10218	644	0	3
2024.01.02	06:15:00	1.10219	1.10226	1.10190	1.10193	454	0	1
2024.01.02	06:30:00	1.10193	1.10204	1.10171	1.10175	848	0	3
2024.01.02	06:45:00	1.10175	1.10212	1.10163	1.10209	1565	0	3
2024.01.02	07:00:00	1.10209	1.10253	1.10206	1.10249	1511	0	3
2024.01.02	07:15:00	1.10251	1.10283	1.10244	1.10265	1255	0	3
2024.01.02	07:30:00	1.10265	1.10305	1.10262	1.10300	962	0	3
2024.01.02	07:45:00	1.10301	1.10335	1.10289	1.10331	1389	0	3
2024.01.02	08:00:00	1.10332	1.10342	1.10316	1.10319	1855	0	3
2024.01.02	08:15:00	1.10319	1.10339	1.10297	1.10320	1532	0	1
2024.01.02	08:30:00	1.10321	1.10349	1.10309	1.10337	1208	0	1
2024.01.02	08:45:00	1.10338	1.10352	1.10266	1.10287	1707	0	1
2024.01.02	09:00:00	1.10286	1.10312	1.10243	1.10281	2481	0	1
2024.01.02	09:15:00	1.10281	1.10377	1.10276	1.10372	2464	0	0
2024.01.02	09:30:00	1.10371	1.10381	1.10299	1.10301	1836	0	0
2024.01.02	09:45:00	1.10301	1.10315	1.10151	1.10156	4188	0	0
2024.01.02	10:00:00	1.10156	1.10389	1.10156	1.10324	4405	0	0
2024.01.02	10:15:00	1.10324	1.10342	1.10277	1.10289	2610	0	0
2024.01.02	10:30:00	1.10289	1.10331	1.10280	1.10293	2063	0	0
2024.01.02	10:45:00	1.10293	1.10332	1.10254	1.10298	2015	0	0
2024.01.02	11:00:00	1.10298	1.10365	1.10290	1.10352	2106	0	0
2024.01.02	11:15:00	1.10352	1.10380	1.10331	1.10333	1749	0	0
2024.01.02	11:30:00	1.10333	1.10351	1.10190	1.10197	2037	0	0
2024.01.02	11:45:00	1.10197	1.10200	1.10108	1.10152	2478	0	0
2024.01.02	12:00:00	1.10150	1.10171	1.09971	1.10001	2709	0	0
2024.01.02	12:15:00	1.10001	1.10057	1.09996	1.10039	2259	0	0
2024.01.02	12:30:00	1.10039	1.10103	1.10029	1.10097	1872	0	0
2024.01.02	12:45:00	1.10097	1.10112	1.10028	1.10075	2489	0	0
2024.01.02	13:00:00	1.10075	1.10077	1.09894	1.09895	3100	0	0
2024.01.02	13:15:00	1.09897	1.09922	1.09785	1.09805	4025	0	0
2024.01.02	13:30:00	1.09805	1.09805	1.09704	1.09710	3278	0	0
2024.01.02	13:45:00	1.09710	1.09731	1.09667	1.09693	2339	0	0
2024.01.02	14:00:00	1.09693	1.09721	1.09677	1.09691	2506	0	0
2024.01.02	14:15:00	1.09691	1.09695	1.09611	1.09657	2453	0	0
2024.01.02	14:30:00	1.09657	1.09684	1.09579	1.09608	2699	0	0
2024.01.02	14:45:00	1.09608	1.09635	1.09537	1.09540	3246	0	0
2024.01.02	15:00:00	1.09540	1.09590	1.09533	1.09579	3717	0	0
2024.01.02	15:15:00	1.09579	1.09624	1.09518	1.09581	3820	0	0
2024.01.02	15:30:00	1.09582	1.09651	1.09571	1.09642	3443	0	0
2024.01.02	15:45:00	1.09641	1.09649	1.09492	1.09528	3826	0	0
2024.01.02	16:00:00	1.09527	1.09577	1.09449	1.09460	4838	0	0
2024.01.02	16:15:00	1.09460	1.09539	1.09446	1.09520	3562	0	0
2024.01.02	16:30:00	1.09520	1.09638	1.09510	1.09571	5419	0	0
2024.01.02	16:45:00	1.09571	1.09643	1.09514	1.09629	6970	0	0
2024.01.02	17:00:00	1.09629	1.09684	1.09551	1.09579	6433	0	0
2024.01.02	17:15:00	1.09579	1.09620	1.09530	1.09592	5277	0	0
2024.01.02	17:30:00	1.09593	1.09594	1.09497	1.09525	5836	0	0
2024.01.02	17:45:00	1.09525	1.09557	1.09407	1.09437	6140	0	0
2024.01.02	18:00:00	1.09438	1.09583	1.09407	1.09574	4795	0	0
2024.01.02	18:15:00	1.09575	1.09618	1.09556	1.09582	3428	0	0
2024.01.02	18:30:00	1.09581	1.09581	1.09443	1.09465	3050	0	0
2024.01.02	18:45:00	1.09465	1.09582	1.09465	1.09565	2299	0	0
2024.01.02	19:00:00	1.09564	1.09577	1.09479	1.09505	2850	0	1
2024.01.02	19:15:00	1.09505	1.09558	1.09457	1.09535	3384	0	1
2024.01.02	19:30:00	1.09534	1.09561	1.09513	1.09516	2116	0	1
2024.01.02	19:45:00	1.09516	1.09528	1.09466	1.09506	2583	0	1
2024.01.02	20:00:00	1.09506	1.09544	1.09475	1.09530	1772	0	1
2024.01.02	20:15:00	1.09530	1.09560	1.09523	1.09545	1498	0	1
2024.01.02	20:30:00	1.09545	1.09550	1.09475	1.09483	1476	0	1
2024.01.02	20:45:00	1.09483	1.09504	1.09462	1.09468	2190	0	1
2024.01.02	21:00:00	1.09468	1.09478	1.09424	1.09466	2254	0	1
2024.01.02	21:15:00	1.09466	1.09500	1.09444	1.09495	1653	0	1
2024.01.02	21:30:00	1.09494	1.09503	1.09460	1.09480	1103	0	1
2024.01.02	21:45:00	1.09480	1.09488	1.09448	1.09465	1587	0	1
2024.01.02	22:00:00	1.09465	1.09512	1.09456	1.09484	1680	0	1
2024.01.02	22:15:00	1.09484	1.09506	1.09455	1.09459	1380	0	1
2024.01.02	22:30:00	1.09459	1.09487	1.09457	1.09469	1795	0	1
2024.01.02	22:45:00	1.09469	1.09487	1.09419	1.09424	2156	0	1
2024.01.02	23:00:00	1.09425	1.09428	1.09387	1.09409	1628	0	15
2024.01.02	23:15:00	1.09408	1.09421	1.09374	1.09375	1208	0	1
2024.01.02	23:30:00	1.09376	1.09409	1.09376	1.09402	512	0	1
2024.01.02	23:45:00	1.09401	1.09419	1.09400	1.09407	620	0	10
2024.01.03	00:00:00	1.09425	1.09438	1.09362	1.09411	90	0	13
2024.01.03	00:15:00	1.09414	1.09420	1.09381	1.09397	687	0	8
2024.01.03	00:30:00	1.09396	1.09413	1.09383	1.09396	1028	0	8
2024.01.03	00:45:00	1.09396	1.09428	1.09393	1.09411	850	0	8
2024.01.03	01:00:00	1.09413	1.09439	1.09409	1.09431	839	0	3
2024.01.03	01:15:00	1.09430	1.09432	1.09413	1.09429	542	0	3
2024.01.03	01:30:00	1.09428	1.09429	1.09411	1.09417	514	0	3
2024.01.03	01:45:00	1.09415	1.09435	1.09407	1.09415	538	0	2
2024.01.03	02:00:00	1.09414	1.09446	1.09409	1.09445	546	0	0
2024.01.03	02:15:00	1.09445	1.09488	1.09439	1.09486	491	0	3
2024.01.03	02:30:00	1.09486	1.09505	1.09480	1.09498	674	0	3
2024.01.03	02:45:00	1.09498	1.09504	1.09482	1.09493	404	0	3
2024.01.03	03:00:00	1.09492	1.09507	1.09478	1.09497	880	0	0
2024.01.03	03:15:00	1.09496	1.09512	1.09447	1.09506	1689	0	3
2024.01.03	03:30:00	1.09507	1.09545	1.09501	1.09543	1097	0	3
2024.01.03	03:45:00	1.09543	1.09547	1.09506	1.09513	650	0	3
2024.01.03	04:00:00	1.09513	1.09531	1.09495	1.09508	784	0	3
2024.01.03	04:15:00	1.09507	1.09513	1.09485	1.09487	728	0	0
2024.01.03	04:30:00	1.09487	1.09499	1.09485	1.09493	429	0	3
2024.01.03	04:45:00	1.09493	1.09531	1.09490	1.09522	609	0	0
2024.01.03	05:00:00	1.09522	1.09546	1.09488	1.09488	763	0	3
2024.01.03	05:15:00	1.09488	1.09537	1.09486	1.09533	755	0	2
2024.01.03	05:30:00	1.09531	1.09592	1.09531	1.09591	821	0	3
2024.01.03	05:45:00	1.09591	1.09621	1.09588	1.09608	1217	0	3
2024.01.03	06:00:00	1.09608	1.09623	1.09595	1.09606	654	0	3
2024.01.03	06:15:00	1.09607	1.09621	1.09601	1.09603	476	0	0
2024.01.03	06:30:00	1.09603	1.09617	1.09590	1.09597	397	0	0
2024.01.03	06:45:00	1.09597	1.09625	1.09586	1.09623	417	0	0
2024.01.03	07:00:00	1.09623	1.09629	1.09601	1.09608	714	0	0
2024.01.03	07:15:00	1.09609	1.09626	1.09585	1.09585	568	0	3
2024.01.03	07:30:00	1.09584	1.09609	1.09560	1.09568	962	0	3
2024.01.03	07:45:00	1.09568	1.09571	1.09509	1.09510	1319	0	3
2024.01.03	08:00:00	1.09510	1.09566	1.09508	1.09565	1072	0	3
2024.01.03	08:15:00	1.09565	1.09584	1.09545	1.09578	966	0	1
2024.01.03	08:30:00	1.09577	1.09589	1.09572	1.09583	442	0	1
2024.01.03	08:45:00	1.09583	1.09610	1.09581	1.09585	1007	0	1
2024.01.03	09:00:00	1.09584	1.09598	1.09543	1.09551	2329	0	1
2024.01.03	09:15:00	1.09552	1.09589	1.09513	1.09576	2280	0	0
2024.01.03	09:30:00	1.09576	1.09627	1.09570	1.09575	1712	0	0
2024.01.03	09:45:00	1.09575	1.09627	1.09554	1.09604	1379	0	0
2024.01.03	10:00:00	1.09603	1.09655	1.09579	1.09641	2519	0	0
2024.01.03	10:15:00	1.09641	1.09643	1.09504	1.09530	2720	0	0
2024.01.03	10:30:00	1.09530	1.09579	1.09504	1.09560	2519	0	0
2024.01.03	10:45:00	1.09560	1.09566	1.09507	1.09527	2327	0	0
2024.01.03	11:00:00	1.09527	1.09563	1.09427	1.09434	3079	0	0
2024.01.03	11:15:00	1.09434	1.09454	1.09360	1.09389	3184	0	0
2024.01.03	11:30:00	1.09389	1.09443	1.09387	1.09393	2142	0	0
2024.01.03	11:45:00	1.09393	1.09416	1.09349	1.09364	2255	0	0
2024.01.03	12:00:00	1.09363	1.09391	1.09338	1.09351	1970	0	0
2024.01.03	12:15:00	1.09351	1.09352	1.09291	1.09294	2314	0	0
2024.01.03	12:30:00	1.09294	1.09344	1.09262	1.09278	1990	0	0
2024.01.03	12:45:00	1.09278	1.09343	1.09276	1.09280	1859	0	0
2024.01.03	13:00:00	1.09280	1.09299	1.09224	1.09228	2857	0	0
2024.01.03	13:15:00	1.09227	1.09257	1.09209	1.09228	1821	0	0
2024.01.03	13:30:00	1.09228	1.09236	1.09154	1.09179	2605	0	0
2024.01.03	13:45:00	1.09179	1.09213	1.09166	1.09195	1947	0	0
2024.01.03	14:00:00	1.09195	1.09259	1.09176	1.09258	3133	0	0
2024.01.03	14:15:00	1.09259	1.09323	1.09248	1.09263	2907	0	0
2024.01.03	14:30:00	1.09262	1.09284	1.09186	1.09205	3074	0	0
2024.01.03	14:45:00	1.09205	1.09253	1.09143	1.09170	3144	0	0
2024.01.03	15:00:00	1.09170	1.09214	1.09158	1.09178	3588	0	0
2024.01.03	15:15:00	1.09178	1.09224	1.09100	1.09212	4542	0	0
2024.01.03	15:30:00	1.09214	1.09303	1.09196	1.09216	5151	0	0
2024.01.03	15:45:00	1.09216	1.09235	1.09154	1.09216	4585	0	0
2024.01.03	16:00:00	1.09216	1.09242	1.09129	1.09150	4315	0	0
2024.01.03	16:15:00	1.09150	1.09198	1.09108	1.09157	3769	0	0
2024.01.03	16:30:00	1.09156	1.09189	1.09097	1.09177	5794	0	0
2024.01.03	16:45:00	1.09177	1.09264	1.09137	1.09178	5323	0	0
2024.01.03	17:00:00	1.09158	1.09390	1.09123	1.09162	10947	0	0
2024.01.03	17:15:00	1.09164	1.09245	1.09102	1.09153	7560	0	0
2024.01.03	17:30:00	1.09152	1.09187	1.09046	1.09086	7512	0	0
2024.01.03	17:45:00	1.09086	1.09087	1.08979	1.09047	6860	0	0
2024.01.03	18:00:00	1.09046	1.09111	1.09025	1.09105	4854	0	0
2024.01.03	18:15:00	1.09105	1.09184	1.09101	1.09129	4661	0	0
2024.01.03	18:30:00	1.09130	1.09158	1.09110	1.09117	3422	0	0
2024.01.03	18:45:00	1.09117	1.09139	1.09067	1.09081	3274	0	0
2024.01.03	19:00:00	1.09081	1.09098	1.09034	1.09040	3342	0	1
2024.01.03	19:15:00	1.09040	1.09095	1.09037	1.09090	2521	0	1
2024.01.03	19:30:00	1.09090	1.09103	1.09059	1.09089	2240	0	1
2024.01.03	19:45:00	1.09089	1.09096	1.09032	1.09067	2387	0	1
2024.01.03	20:00:00	1.09068	1.09149	1.09068	1.09118	2706	0	1
2024.01.03	20:15:00	1.09118	1.09140	1.09101	1.09106	2368	0	1
2024.01.03	20:30:00	1.09107	1.09107	1.09025	1.09041	2612	0	1
2024.01.03	20:45:00	1.09042	1.09079	1.09033	1.09058	2272	0	1
2024.01.03	21:00:00	1.09060	1.09120	1.08925	1.08954	10103	0	1
2024.01.03	21:15:00	1.08955	1.09239	1.08954	1.09230	6584	0	1
2024.01.03	21:30:00	1.09231	1.09258	1.09141	1.09225	6229	0	1
2024.01.03	21:45:00	1.09226	1.09254	1.09154	1.09178	5191	0	1
2024.01.03	22:00:00	1.09177	1.09219	1.09152	1.09208	4057	0	1
2024.01.03	22:15:00	1.09209	1.09233	1.09150	1.09179	2936	0	1
2024.01.03	22:30:00	1.09178	1.09205	1.09165	1.09188	2920	0	1
2024.01.03	22:45:00	1.09188	1.09222	1.09178	1.09206	2063	0	1
2024.01.03	23:00:00	1.09205	1.09213	1.09179	1.09207	1081	0	15
2024.01.03	23:15:00	1.09206	1.09232	1.09193	1.09221	703	0	3
2024.01.03	23:30:00	1.09222	1.09223	1.09185	1.09198	971	0	3
2024.01.03	23:45:00	1.09197	1.09230	1.09183	1.09212	673	0	2
2024.01.04	00:00:00	1.09205	1.09215	1.09056	1.09171	111	0	14
2024.01.04	00:15:00	1.09194	1.09218	1.09177	1.09192	801	0	8
2024.01.04	00:30:00	1.09205	1.09218	1.09185	1.09203	420	0	8
2024.01.04	00:45:00	1.09204	1.09217	1.09190	1.09211	507	0	8
2024.01.04	01:00:00	1.09214	1.09257	1.09214	1.09247	621	0	3
2024.01.04	01:15:00	1.09248	1.09251	1.09220	1.09243	546	0	3
2024.01.04	01:30:00	1.09243	1.09255	1.09237	1.09246	515	0	3
2024.01.04	01:45:00	1.09246	1.09276	1.09244	1.09258	448	0	3
2024.01.04	02:00:00	1.09260	1.09265	1.09212	1.09239	660	0	3
2024.01.04	02:15:00	1.09239	1.09265	1.09238	1.09253	632	0	3
2024.01.04	02:30:00	1.09253	1.09257	1.09207	1.09213	477	0	3
2024.01.04	02:45:00	1.09213	1.09233	1.09192	1.09224	1098	0	3
2024.01.04	03:00:00	1.09224	1.09241	1.09199	1.09203	871	0	3
2024.01.04	03:15:00	1.09203	1.09230	1.09187	1.09190	1134	0	3
2024.01.04	03:30:00	1.09191	1.09197	1.09161	1.09169	1202	0	3
2024.01.04	03:45:00	1.09169	1.09200	1.09166	1.09177	1010	0	3
2024.01.04	04:00:00	1.09177	1.09190	1.09175	1.09188	772	0	3
2024.01.04	04:15:00	1.09187	1.09189	1.09156	1.09183	915	0	3
2024.01.04	04:30:00	1.09183	1.09201	1.09179	1.09188	704	0	3
2024.01.04	04:45:00	1.09188	1.09199	1.09173	1.09194	620	0	3
2024.01.04	05:00:00	1.09195	1.09232	1.09191	1.09229	814	0	3
2024.01.04	05:15:00	1.09228	1.09270	1.09221	1.09267	833	0	3
2024.01.04	05:30:00	1.09266	1.09308	1.09259	1.09259	1429	0	3
2024.01.04	05:45:00	1.09259	1.09270	1.09252	1.09261	410	0	3
2024.01.04	06:00:00	1.09261	1.09273	1.09244	1.09263	612	0	3
2024.01.04	06:15:00	1.09263	1.09267	1.09246	1.09251	531	0	0
2024.01.04	06:30:00	1.09251	1.09286	1.09247	1.09280	574	0	0
2024.01.04	06:45:00	1.09280	1.09282	1.09251	1.09259	819	0	3
2024.01.04	07:00:00	1.09259	1.09260	1.09227	1.09241	1513	0	3
2024.01.04	07:15:00	1.09240	1.09258	1.09232	1.09233	704	0	3
2024.01.04	07:30:00	1.09233	1.09245	1.09216	1.09236	1119	0	3
2024.01.04	07:45:00	1.09236	1.09269	1.09227	1.09265	1094	0	3
2024.01.04	08:00:00	1.09265	1.09293	1.09263	1.09292	1133	0	3
2024.01.04	08:15:00	1.09292	1.09348	1.09289	1.09316	1531	0	1
2024.01.04	08:30:00	1.09315	1.09320	1.09205	1.09227	2973	0	1
2024.01.04	08:45:00	1.09227	1.09326	1.09225	1.09323	1731	0	1
2024.01.04	09:00:00	1.09323	1.09381	1.09294	1.09370	2978	0	1
2024.01.04	09:15:00	1.09370	1.09372	1.09294	1.09332	2736	0	0
2024.01.04	09:30:00	1.09331	1.09437	1.09326	1.09432	2474	0	0
2024.01.04	09:45:00	1.09431	1.09432	1.09348	1.09376	2281	0	0
2024.01.04	10:00:00	1.09376	1.09447	1.09346	1.09433	2840	0	0
2024.01.04	10:15:00	1.09432	1.09488	1.09416	1.09429	3010	0	0
2024.01.04	10:30:00	1.09430	1.09431	1.09372	1.09404	2994	0	0
2024.01.04	10:45:00	1.09404	1.09563	1.09389	1.09534	3301	0	0
2024.01.04	11:00:00	1.09534	1.09578	1.09452	1.09505	3326	0	0
2024.01.04	11:15:00	1.09505	1.09580	1.09500	1.09568	2559	0	0
2024.01.04	11:30:00	1.09570	1.09669	1.09563	1.09661	2478	0	0
2024.01.04	11:45:00	1.09661	1.09691	1.09635	1.09676	3130	0	0
2024.01.04	12:00:00	1.09677	1.09723	1.09623	1.09624	2873	0	0
2024.01.04	12:15:00	1.09623	1.09674	1.09592	1.09610	1979	0	0
2024.01.04	12:30:00	1.09611	1.09651	1.09583	1.09589	1772	0	0
2024.01.04	12:45:00	1.09589	1.09602	1.09543	1.09557	2460	0	0
2024.01.04	13:00:00	1.09556	1.09570	1.09531	1.09540	1354	0	0
2024.01.04	13:15:00	1.09541	1.09564	1.09496	1.09549	1815	0	0
2024.01.04	13:30:00	1.09549	1.09579	1.09528	1.09553	1485	0	0
2024.01.04	13:45:00	1.09552	1.09554	1.09462	1.09479	1641	0	0
2024.01.04	14:00:00	1.09480	1.09513	1.09466	1.09499	2322	0	0
2024.01.04	14:15:00	1.09499	1.09552	1.09487	1.09543	2057	0	0
2024.01.04	14:30:00	1.09543	1.09556	1.09503	1.09552	2579	0	0
2024.01.04	14:45:00	1.09552	1.09560	1.09512	1.09523	2000	0	0
2024.01.04	15:00:00	1.09523	1.09544	1.09481	1.09515	3509	0	0
2024.01.04	15:15:00	1.09512	1.09554	1.09450	1.09485	5708	0	0
2024.01.04	15:30:00	1.09486	1.09488	1.09326	1.09417	6824	0	0
2024.01.04	15:45:00	1.09417	1.09500	1.09382	1.09471	4495	0	0
2024.01.04	16:00:00	1.09471	1.09508	1.09393	1.09422	4504	0	0
2024.01.04	16:15:00	1.09420	1.09488	1.09406	1.09428	3784	0	0
2024.01.04	16:30:00	1.09429	1.09479	1.09382	1.09449	4441	0	0
2024.01.04	16:45:00	1.09446	1.09470	1.09398	1.09454	5799	0	0
2024.01.04	17:00:00	1.09453	1.09614	1.09450	1.09610	5740	0	0
2024.01.04	17:15:00	1.09610	1.09652	1.09558	1.09648	4537	0	0
2024.01.04	17:30:00	1.09647	1.09653	1.09559	1.09623	4373	0	0
2024.01.04	17:45:00	1.09623	1.09654	1.09532	1.09552	4868	0	0
2024.01.04	18:00:00	1.09552	1.09630	1.09540	1.09610	3300	0	0
2024.01.04	18:15:00	1.09610	1.09640	1.09582	1.09598	2910	0	0
2024.01.04	18:30:00	1.09598	1.09618	1.09549	1.09555	2844	0	0
2024.01.04	18:45:00	1.09555	1.09596	1.09547	1.09561	2667	0	0
2024.01.04	19:00:00	1.09561	1.09599	1.09538	1.09553	2463	0	1
2024.01.04	19:15:00	1.09554	1.09588	1.09451	1.09459	3727	0	1
2024.01.04	19:30:00	1.09458	1.09490	1.09416	1.09471	2523	0	1
2024.01.04	19:45:00	1.09471	1.09506	1.09441	1.09505	2322	0	1
2024.01.04	20:00:00	1.09505	1.09521	1.09492	1.09510	1897	0	1
2024.01.04	20:15:00	1.09510	1.09545	1.09490	1.09492	2424	0	1
2024.01.04	20:30:00	1.09493	1.09513	1.09477	1.09482	1961	0	1
2024.01.04	20:45:00	1.09481	1.09508	1.09459	1.09469	2031	0	1
2024.01.04	21:00:00	1.09469	1.09477	1.09447	1.09459	1981	0	1
2024.01.04	21:15:00	1.09459	1.09474	1.09432	1.09444	1627	0	1
2024.01.04	21:30:00	1.09445	1.09462	1.09433	1.09448	1233	0	1
2024.01.04	21:45:00	1.09447	1.09500	1.09443	1.09469	1690	0	1
2024.01.04	22:00:00	1.09468	1.09476	1.09443	1.09461	1278	0	1
2024.01.04	22:15:00	1.09461	1.09461	1.09428	1.09448	1526	0	1
2024.01.04	22:30:00	1.09449	1.09479	1.09443	1.09448	1440	0	1
2024.01.04	22:45:00	1.09449	1.09494	1.09438	1.09492	1817	0	1
2024.01.04	23:00:00	1.09485	1.09495	1.09462	1.09487	898	0	2
2024.01.04	23:15:00	1.09486	1.09493	1.09466	1.09471	419	0	1
2024.01.04	23:30:00	1.09472	1.09479	1.09450	1.09467	534	0	1
2024.01.04	23:45:00	1.09466	1.09478	1.09429	1.09435	838	0	4
2024.01.05	00:00:00	1.09443	1.09470	1.09405	1.09456	584	0	20
2024.01.05	00:15:00	1.09449	1.09493	1.09422	1.09452	1760	0	4
2024.01.05	00:30:00	1.09450	1.09500	1.09448	1.09464	1744	0	8
2024.01.05	00:45:00	1.09465	1.09482	1.09425	1.09471	2078	0	8
2024.01.05	01:00:00	1.09473	1.09488	1.09459	1.09462	405	0	3
2024.01.05	01:15:00	1.09462	1.09470	1.09441	1.09443	315	0	2
2024.01.05	01:30:00	1.09443	1.09459	1.09433	1.09448	294	0	3
2024.01.05	01:45:00	1.09448	1.09471	1.09447	1.09463	246	0	3
2024.01.05	02:00:00	1.09462	1.09487	1.09442	1.09487	1035	0	3
2024.01.05	02:15:00	1.09486	1.09505	1.09484	1.09493	646	0	3
2024.01.05	02:30:00	1.09493	1.09507	1.09485	1.09502	550	0	3
2024.01.05	02:45:00	1.09502	1.09516	1.09477	1.09508	1316	0	3
2024.01.05	03:00:00	1.09508	1.09546	1.09499	1.09538	1127	0	3
2024.01.05	03:15:00	1.09538	1.09553	1.09511	1.09517	1022	0	3
2024.01.05	03:30:00	1.09517	1.09559	1.09501	1.09548	1253	0	3
2024.01.05	03:45:00	1.09548	1.09558	1.09507	1.09516	1230	0	3
2024.01.05	04:00:00	1.09516	1.09534	1.09504	1.09527	489	0	3
2024.01.05	04:15:00	1.09527	1.09541	1.09513	1.09521	692	0	3
2024.01.05	04:30:00	1.09522	1.09523	1.09485	1.09487	689	0	3
2024.01.05	04:45:00	1.09487	1.09502	1.09464	1.09468	760	0	3
2024.01.05	05:00:00	1.09467	1.09474	1.09435	1.09439	828	0	3
2024.01.05	05:15:00	1.09439	1.09449	1.09404	1.09407	995	0	3
2024.01.05	05:30:00	1.09408	1.09421	1.09400	1.09407	884	0	3
2024.01.05	05:45:00	1.09407	1.09409	1.09389	1.09392	722	0	3
2024.01.05	06:00:00	1.09391	1.09399	1.09374	1.09381	751	0	3
2024.01.05	06:15:00	1.09381	1.09409	1.09374	1.09397	442	0	3
2024.01.05	06:30:00	1.09397	1.09413	1.09384	1.09386	637	0	3
2024.01.05	06:45:00	1.09384	1.09387	1.09360	1.09371	605	0	3
2024.01.05	07:00:00	1.09371	1.09376	1.09338	1.09352	816	0	3
2024.01.05	07:15:00	1.09352	1.09364	1.09343	1.09352	805	0	3
2024.01.05	07:30:00	1.09353	1.09369	1.09353	1.09357	609	0	3
2024.01.05	07:45:00	1.09357	1.09381	1.09345	1.09373	1099	0	3
2024.01.05	08:00:00	1.09374	1.09374	1.09315	1.09318	1226	0	3
2024.01.05	08:15:00	1.09319	1.09321	1.09273	1.09288	1732	0	1
2024.01.05	08:30:00	1.09288	1.09292	1.09245	1.09258	1909	0	1
2024.01.05	08:45:00	1.09258	1.09284	1.09254	1.09279	1555	0	1
2024.01.05	09:00:00	1.09279	1.09314	1.09250	1.09302	2473	0	1
2024.01.05	09:15:00	1.09302	1.09336	1.09286	1.09304	2532	0	0
2024.01.05	09:30:00	1.09303	1.09320	1.09241	1.09243	1441	0	0
2024.01.05	09:45:00	1.09243	1.09284	1.09225	1.09234	1586	0	0
2024.01.05	10:00:00	1.09233	1.09259	1.09204	1.09228	2932	0	0
2024.01.05	10:15:00	1.09229	1.09247	1.09164	1.09170	2257	0	0
2024.01.05	10:30:00	1.09169	1.09173	1.09107	1.09114	2390	0	0
2024.01.05	10:45:00	1.09115	1.09148	1.09034	1.09077	2354	0	0
2024.01.05	11:00:00	1.09076	1.09154	1.09027	1.09147	2449	0	0
2024.01.05	11:15:00	1.09148	1.09235	1.09135	1.09224	2153	0	0
2024.01.05	11:30:00	1.09222	1.09306	1.09170	1.09173	2992	0	0
2024.01.05	11:45:00	1.09172	1.09174	1.09101	1.09128	2434	0	0
2024.01.05	12:00:00	1.09128	1.09134	1.09069	1.09103	2205	0	0
2024.01.05	12:15:00	1.09103	1.09113	1.09038	1.09049	1841	0	0
2024.01.05	12:30:00	1.09048	1.09114	1.09037	1.09099	1500	0	0
2024.01.05	12:45:00	1.09099	1.09139	1.09084	1.09128	1578	0	0
2024.01.05	13:00:00	1.09128	1.09145	1.09104	1.09116	1148	0	0
2024.01.05	13:15:00	1.09116	1.09160	1.09100	1.09119	1432	0	0
2024.01.05	13:30:00	1.09120	1.09166	1.09110	1.09160	1245	0	0
2024.01.05	13:45:00	1.09160	1.09176	1.09126	1.09142	1281	0	0
2024.01.05	14:00:00	1.09143	1.09191	1.09140	1.09173	2011	0	0
2024.01.05	14:15:00	1.09173	1.09179	1.09136	1.09158	1870	0	0
2024.01.05	14:30:00	1.09158	1.09199	1.09137	1.09186	1971	0	0
2024.01.05	14:45:00	1.09186	1.09209	1.09141	1.09177	2236	0	0
2024.01.05	15:00:00	1.09177	1.09221	1.09159	1.09218	3380	0	0
2024.01.05	15:15:00	1.09220	1.09281	1.09191	1.09207	4347	0	0
2024.01.05	15:30:00	1.09207	1.09207	1.08769	1.09167	16806	0	0
